# expressionID, sessionQuesID, expTimestamp, gender, glasses, age, ethnicity, joy, sadness, disgust, contempt, anger, fear, surprise, valence, engagement, smile, innerBrowRaise, browRaise, browFurrow, noseWrinkle, upperLipRaise, lipCornerDepressor, chinRaise, lipPucker, lipPress, lipSuck, mouthOpen, smirk, eyeClosure, attention, lidTighten, jawDrop, dimpler, eyeWiden, cheekRaise, lipStretch
5299, 29, 1512135195099, Female, No, 18 - 24, East Asian, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 98, 1, 3, 0, 1, 0, 0
5300, 29, 1512135195153, Female, No, 18 - 24, East Asian, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 98, 1, 3, 0, 3, 0, 0
5301, 29, 1512135195218, Female, No, 18 - 24, East Asian, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 98, 1, 4, 0, 3, 0, 0
5302, 29, 1512135195285, Female, No, 18 - 24, East Asian, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 98, 0, 4, 0, 3, 0, 0
5303, 29, 1512135195354, Female, No, 18 - 24, East Asian, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 97, 0, 4, 0, 9, 0, 0
5304, 29, 1512135195419, Female, No, 18 - 24, East Asian, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 99, 1, 5, 0, 15, 0, 0
5305, 29, 1512135195478, Female, No, 18 - 24, East Asian, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 98, 1, 4, 0, 39, 0, 0
5306, 29, 1512135195544, Female, No, 18 - 24, East Asian, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 98, 1, 4, 0, 33, 0, 0
5307, 29, 1512135195605, Female, No, 18 - 24, East Asian, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 98, 1, 4, 0, 33, 0, 0
5308, 29, 1512135195661, Female, No, 18 - 24, East Asian, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 98, 1, 4, 0, 20, 0, 0
5309, 29, 1512135195715, Female, No, 18 - 24, East Asian, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 98, 1, 3, 0, 21, 0, 0
5310, 29, 1512135195778, Female, No, 18 - 24, East Asian, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 98, 1, 3, 0, 13, 0, 0
5311, 29, 1512135195835, Female, No, 18 - 24, East Asian, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 7, 0, 2, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 98, 1, 3, 0, 12, 0, 0
5312, 29, 1512135195899, Female, No, 18 - 24, East Asian, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 7, 0, 4, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 98, 1, 3, 0, 4, 0, 0
5313, 29, 1512135195970, Female, No, 18 - 24, East Asian, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 7, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 98, 1, 2, 0, 2, 0, 0
5314, 29, 1512135196049, Female, No, 18 - 24, East Asian, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 11, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 97, 1, 2, 0, 1, 0, 0
5315, 29, 1512135196114, Female, No, 18 - 24, East Asian, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 15, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 98, 1, 2, 0, 1, 0, 0
5316, 29, 1512135196180, Female, No, 18 - 24, East Asian, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 17, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 97, 0, 2, 0, 0, 0, 0
5317, 29, 1512135196248, Female, No, 18 - 24, East Asian, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 8, 0, 28, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 98, 0, 2, 0, 0, 0, 0
5318, 29, 1512135196326, Female, No, 18 - 24, East Asian, 0, 1, 0, 0, 0, 0, 0, -3, 3, 0, 8, 0, 42, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 98, 0, 2, 0, 0, 0, 0
5319, 29, 1512135196383, Female, No, 18 - 24, East Asian, 0, 1, 0, 0, 0, 0, 0, -5, 3, 0, 10, 0, 46, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 97, 0, 2, 0, 0, 0, 0
5320, 29, 1512135196451, Female, No, 18 - 24, East Asian, 0, 2, 0, 1, 0, 0, 0, -7, 5, 0, 10, 0, 52, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 98, 0, 2, 0, 0, 0, 0
5321, 29, 1512135196516, Female, No, 18 - 24, East Asian, 0, 2, 0, 1, 0, 0, 0, -7, 5, 0, 8, 0, 53, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 98, 0, 2, 0, 0, 0, 0
5322, 29, 1512135196582, Female, No, 18 - 24, East Asian, 0, 4, 0, 1, 0, 0, 0, -11, 13, 0, 6, 0, 66, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 98, 1, 2, 0, 0, 0, 0
5323, 29, 1512135196649, Female, No, 18 - 24, East Asian, 0, 2, 0, 1, 0, 0, 0, -8, 8, 0, 6, 0, 60, 0, 0, 0, 0, 0, 1, 0, 7, 0, 0, 98, 1, 1, 0, 0, 0, 0
5324, 29, 1512135196713, Female, No, 18 - 24, East Asian, 0, 1, 0, 0, 0, 0, 0, -2, 3, 0, 4, 0, 44, 0, 0, 0, 0, 0, 1, 0, 8, 0, 0, 98, 1, 1, 0, 1, 0, 0
5325, 29, 1512135196769, Female, No, 18 - 24, East Asian, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 3, 0, 24, 0, 0, 0, 0, 0, 0, 0, 9, 0, 1, 98, 1, 1, 0, 1, 0, 0
5326, 29, 1512135196839, Female, No, 18 - 24, East Asian, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 0, 10, 0, 0, 0, 0, 0, 0, 0, 10, 0, 35, 98, 1, 2, 0, 1, 0, 0
5327, 29, 1512135196898, Female, No, 18 - 24, East Asian, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 5, 1, 0, 0, 0, 0, 0, 0, 13, 0, 15, 98, 2, 2, 0, 0, 0, 0
5328, 29, 1512135196953, Female, No, 18 - 24, East Asian, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 1, 0, 0, 0, 0, 0, 0, 14, 0, 1, 98, 2, 2, 0, 0, 0, 0
5329, 29, 1512135197012, Female, No, 18 - 24, East Asian, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 0, 0, 0, 0, 0, 15, 0, 0, 98, 2, 2, 0, 0, 0, 0
5330, 29, 1512135197072, Female, No, 18 - 24, East Asian, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 0, 0, 0, 0, 0, 16, 0, 0, 98, 2, 2, 0, 0, 0, 0
5331, 29, 1512135197127, Female, No, 18 - 24, East Asian, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 98, 2, 2, 0, 0, 0, 0
5332, 29, 1512135197180, Female, No, 18 - 24, East Asian, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 98, 2, 2, 0, 0, 0, 0
5333, 29, 1512135197238, Female, No, 18 - 24, East Asian, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 98, 2, 2, 0, 0, 0, 0
5334, 29, 1512135197296, Female, No, 18 - 24, East Asian, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 98, 2, 2, 0, 0, 0, 0
5335, 30, 1512135197359, Female, No, 18 - 24, East Asian, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 98, 1, 2, 0, 0, 0, 0
5336, 30, 1512135197412, Female, No, 18 - 24, East Asian, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 98, 1, 2, 0, 1, 0, 0
5337, 30, 1512135197479, Female, No, 18 - 24, East Asian, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 98, 1, 2, 0, 1, 0, 0
5338, 30, 1512135197545, Female, No, 18 - 24, East Asian, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 98, 1, 2, 0, 2, 0, 0
5339, 30, 1512135197604, Female, No, 18 - 24, East Asian, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 98, 1, 2, 0, 2, 0, 0
5340, 30, 1512135197677, Female, No, 18 - 24, East Asian, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 98, 1, 2, 0, 1, 0, 0
5341, 30, 1512135197737, Female, No, 18 - 24, East Asian, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 98, 0, 2, 0, 1, 0, 0
5342, 30, 1512135197787, Female, No, 18 - 24, East Asian, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 98, 0, 2, 0, 1, 0, 0
5343, 30, 1512135197848, Female, No, 18 - 24, East Asian, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 98, 0, 2, 0, 1, 0, 0
5344, 30, 1512135197904, Female, No, 18 - 24, East Asian, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 98, 0, 3, 0, 1, 0, 0
5345, 30, 1512135197955, Female, No, 18 - 24, East Asian, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 98, 0, 3, 0, 0, 0, 0
5346, 30, 1512135198016, Female, No, 18 - 24, East Asian, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 98, 0, 3, 0, 0, 0, 0
5347, 30, 1512135198088, Female, No, 18 - 24, East Asian, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 98, 0, 2, 0, 0, 0, 0
5348, 30, 1512135198149, Female, No, 18 - 24, East Asian, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 98, 0, 3, 0, 0, 0, 0
5349, 30, 1512135198206, Female, No, 18 - 24, East Asian, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 98, 0, 3, 0, 0, 0, 0
5350, 30, 1512135198265, Female, No, 18 - 24, East Asian, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 99, 0, 3, 0, 0, 0, 0
5351, 30, 1512135198319, Female, No, 18 - 24, East Asian, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 98, 0, 3, 0, 0, 0, 0
5352, 30, 1512135198373, Female, No, 18 - 24, East Asian, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 98, 0, 2, 0, 0, 0, 0
5353, 30, 1512135198432, Female, No, 18 - 24, East Asian, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 98, 0, 2, 0, 0, 0, 0
5354, 30, 1512135198486, Female, No, 18 - 24, East Asian, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 97, 0, 3, 0, 0, 0, 0
5355, 30, 1512135198544, Female, No, 18 - 24, East Asian, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 98, 0, 3, 0, 0, 0, 0
5356, 30, 1512135198612, Female, No, 18 - 24, East Asian, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 98, 0, 4, 0, 0, 0, 0
5357, 30, 1512135198670, Female, No, 18 - 24, East Asian, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 98, 0, 4, 0, 0, 0, 0
5358, 30, 1512135198739, Female, No, 18 - 24, East Asian, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 98, 0, 4, 0, 0, 0, 0
5359, 30, 1512135198788, Female, No, 18 - 24, East Asian, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 2, 0, 0, 0, 0, 1, 0, 0, 24, 0, 0, 98, 0, 5, 0, 0, 0, 0
5360, 30, 1512135198845, Female, No, 18 - 24, East Asian, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 3, 0, 0, 0, 0, 1, 0, 0, 23, 0, 0, 97, 0, 5, 0, 0, 0, 0
5361, 30, 1512135198903, Female, No, 18 - 24, East Asian, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 5, 0, 0, 0, 0, 1, 0, 0, 22, 0, 0, 98, 0, 5, 0, 0, 0, 0
5362, 30, 1512135198968, Female, No, 18 - 24, East Asian, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 8, 0, 0, 0, 0, 1, 0, 0, 20, 0, 0, 98, 0, 5, 0, 0, 0, 0
5363, 30, 1512135199020, Female, No, 18 - 24, East Asian, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 8, 0, 0, 0, 0, 1, 0, 0, 24, 0, 1, 98, 0, 7, 0, 0, 0, 0
5364, 30, 1512135199081, Female, No, 18 - 24, East Asian, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 9, 0, 0, 0, 0, 2, 0, 0, 24, 0, 99, 98, 0, 7, 0, 0, 0, 0
5365, 30, 1512135199192, Female, No, 18 - 24, East Asian, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 0, 2, 0, 0, 25, 0, 42, 98, 0, 7, 0, 0, 0, 0
5366, 30, 1512135199277, Female, No, 18 - 24, East Asian, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 0, 2, 0, 0, 27, 0, 0, 98, 0, 8, 0, 0, 0, 0
5367, 30, 1512135199361, Female, No, 18 - 24, East Asian, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 2, 0, 0, 27, 0, 0, 98, 0, 8, 0, 0, 0, 0
5368, 30, 1512135199437, Female, No, 18 - 24, East Asian, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 0, 3, 0, 0, 28, 0, 0, 98, 0, 10, 0, 0, 0, 0
5369, 30, 1512135199502, Female, No, 18 - 24, East Asian, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 0, 2, 0, 0, 30, 0, 0, 98, 0, 10, 0, 0, 0, 0
5370, 30, 1512135199566, Female, No, 18 - 24, East Asian, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 32, 0, 0, 98, 0, 10, 0, 0, 0, 0
5371, 30, 1512135199621, Female, No, 18 - 24, East Asian, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 38, 0, 0, 98, 0, 8, 0, 0, 0, 0
5372, 30, 1512135199700, Female, No, 18 - 24, East Asian, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 2, 0, 0, 38, 0, 0, 98, 0, 9, 0, 0, 0, 0
5373, 30, 1512135199769, Female, No, 18 - 24, East Asian, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 2, 0, 0, 36, 0, 0, 98, 0, 8, 0, 0, 0, 0
5374, 30, 1512135199837, Female, No, 18 - 24, East Asian, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 2, 0, 0, 36, 0, 0, 98, 0, 8, 0, 0, 0, 0
5375, 30, 1512135199922, Female, No, 18 - 24, East Asian, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 36, 0, 0, 98, 0, 7, 0, 0, 0, 0
5376, 30, 1512135199986, Female, No, 18 - 24, East Asian, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 2, 0, 0, 0, 0, 1, 0, 0, 38, 0, 0, 97, 0, 7, 0, 0, 0, 0
5377, 30, 1512135200053, Female, No, 18 - 24, East Asian, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 2, 0, 0, 0, 0, 1, 0, 0, 39, 0, 0, 98, 0, 7, 0, 0, 0, 0
5378, 30, 1512135200122, Female, No, 18 - 24, East Asian, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 2, 0, 2, 0, 0, 0, 0, 2, 0, 0, 36, 0, 0, 98, 0, 6, 0, 0, 0, 0
5379, 30, 1512135200183, Female, No, 18 - 24, East Asian, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 2, 0, 4, 0, 0, 0, 0, 2, 0, 0, 33, 0, 0, 98, 0, 5, 0, 0, 0, 0
5380, 30, 1512135200265, Female, No, 18 - 24, East Asian, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 2, 0, 5, 0, 0, 0, 0, 2, 0, 0, 30, 0, 0, 98, 0, 5, 0, 0, 0, 0
5381, 30, 1512135200330, Female, No, 18 - 24, East Asian, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 3, 0, 11, 0, 0, 0, 0, 2, 0, 0, 25, 0, 0, 97, 0, 4, 0, 0, 0, 0
5382, 30, 1512135200387, Female, No, 18 - 24, East Asian, 0, 0, 1, 0, 0, 0, 0, 0, 2, 0, 3, 0, 21, 0, 0, 0, 0, 2, 0, 0, 22, 0, 0, 97, 0, 4, 0, 0, 0, 0
5383, 30, 1512135200436, Female, No, 18 - 24, East Asian, 0, 0, 1, 0, 0, 0, 0, 0, 2, 0, 3, 0, 28, 0, 0, 0, 0, 1, 0, 0, 20, 0, 0, 98, 0, 4, 0, 0, 0, 0
5384, 30, 1512135200503, Female, No, 18 - 24, East Asian, 0, 0, 1, 0, 0, 0, 0, 0, 3, 0, 1, 0, 33, 0, 0, 0, 0, 2, 0, 0, 19, 0, 0, 98, 0, 4, 0, 0, 0, 0
5385, 30, 1512135200568, Female, No, 18 - 24, East Asian, 0, 0, 1, 0, 0, 0, 0, 0, 3, 0, 1, 0, 36, 0, 0, 0, 0, 1, 0, 0, 16, 0, 0, 98, 0, 4, 0, 0, 0, 0
5386, 30, 1512135200627, Female, No, 18 - 24, East Asian, 0, 0, 1, 0, 0, 0, 0, -1, 5, 0, 1, 0, 45, 0, 0, 0, 0, 1, 0, 0, 14, 0, 0, 98, 0, 5, 0, 0, 0, 0
5387, 30, 1512135200694, Female, No, 18 - 24, East Asian, 0, 1, 1, 1, 0, 0, 0, -6, 11, 0, 1, 0, 59, 0, 0, 0, 0, 1, 0, 0, 13, 0, 0, 98, 1, 4, 0, 0, 0, 0
5388, 30, 1512135200764, Female, No, 18 - 24, East Asian, 0, 1, 1, 1, 0, 0, 0, -6, 12, 0, 1, 0, 59, 0, 0, 0, 0, 1, 0, 0, 13, 0, 0, 98, 1, 5, 0, 0, 0, 0
5389, 30, 1512135200833, Female, No, 18 - 24, East Asian, 0, 1, 1, 1, 0, 0, 0, -6, 10, 0, 1, 0, 58, 0, 0, 0, 0, 1, 0, 0, 11, 0, 0, 98, 0, 5, 0, 0, 0, 0
5390, 30, 1512135200919, Female, No, 18 - 24, East Asian, 0, 1, 1, 1, 0, 0, 0, -4, 6, 0, 1, 0, 52, 0, 0, 0, 0, 1, 0, 0, 10, 0, 0, 97, 0, 6, 0, 0, 0, 0
5391, 30, 1512135200984, Female, No, 18 - 24, East Asian, 0, 1, 1, 1, 0, 0, 0, -6, 9, 0, 0, 0, 58, 0, 0, 0, 0, 1, 0, 0, 9, 0, 0, 98, 1, 6, 0, 0, 0, 0
5392, 30, 1512135201055, Female, No, 18 - 24, East Asian, 0, 2, 0, 1, 0, 0, 0, -7, 10, 0, 1, 0, 61, 0, 0, 0, 0, 1, 0, 0, 8, 0, 0, 98, 1, 6, 0, 0, 0, 0
5393, 30, 1512135201112, Female, No, 18 - 24, East Asian, 0, 3, 0, 1, 1, 0, 0, -9, 14, 0, 0, 0, 67, 0, 0, 0, 0, 1, 0, 0, 7, 0, 0, 98, 1, 7, 0, 0, 0, 0
5394, 30, 1512135201174, Female, No, 18 - 24, East Asian, 0, 3, 0, 1, 1, 0, 0, -8, 13, 0, 0, 0, 65, 0, 0, 0, 0, 1, 0, 0, 7, 0, 0, 98, 1, 7, 0, 0, 0, 0
5395, 30, 1512135201230, Female, No, 18 - 24, East Asian, 0, 2, 0, 1, 1, 0, 0, -8, 12, 0, 0, 0, 65, 0, 0, 0, 0, 1, 0, 0, 7, 0, 0, 98, 1, 7, 0, 0, 0, 0
5396, 30, 1512135201295, Female, No, 18 - 24, East Asian, 0, 3, 0, 1, 1, 0, 0, -9, 17, 0, 0, 0, 69, 0, 0, 0, 0, 1, 0, 0, 9, 0, 0, 98, 1, 8, 0, 0, 0, 0
5397, 30, 1512135201352, Female, No, 18 - 24, East Asian, 0, 4, 1, 1, 1, 0, 0, -11, 25, 0, 0, 0, 74, 0, 0, 0, 0, 1, 0, 0, 10, 0, 0, 98, 1, 9, 0, 0, 0, 0
5398, 30, 1512135201408, Female, No, 18 - 24, East Asian, 0, 6, 1, 1, 2, 0, 0, -13, 34, 0, 0, 0, 80, 0, 0, 0, 0, 1, 0, 0, 11, 0, 0, 98, 1, 9, 0, 0, 0, 0
5399, 30, 1512135201481, Female, No, 18 - 24, East Asian, 0, 5, 1, 1, 2, 0, 0, -12, 31, 0, 0, 0, 77, 0, 0, 0, 0, 1, 0, 0, 12, 0, 0, 98, 1, 10, 0, 0, 0, 0
5400, 30, 1512135201566, Female, No, 18 - 24, East Asian, 0, 3, 1, 1, 1, 0, 0, -10, 25, 0, 0, 0, 71, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 99, 1, 11, 0, 0, 0, 0
5401, 30, 1512135201629, Female, No, 18 - 24, East Asian, 0, 3, 1, 1, 1, 0, 0, -9, 21, 0, 1, 0, 68, 0, 0, 0, 0, 1, 0, 0, 14, 0, 0, 98, 0, 11, 0, 0, 0, 0
5402, 30, 1512135201697, Female, No, 18 - 24, East Asian, 0, 5, 1, 1, 2, 0, 0, -13, 39, 0, 1, 0, 78, 0, 0, 0, 0, 1, 0, 0, 16, 0, 0, 98, 0, 13, 0, 0, 0, 0
5403, 30, 1512135201768, Female, No, 18 - 24, East Asian, 0, 7, 1, 1, 3, 0, 0, -14, 47, 0, 1, 0, 82, 0, 0, 0, 0, 1, 0, 0, 17, 0, 0, 98, 0, 13, 0, 0, 0, 0
5404, 30, 1512135201818, Female, No, 18 - 24, East Asian, 0, 6, 1, 1, 3, 0, 0, -14, 47, 0, 1, 0, 81, 0, 0, 0, 0, 1, 0, 0, 17, 0, 0, 98, 0, 14, 0, 0, 0, 0
5405, 30, 1512135201886, Female, No, 18 - 24, East Asian, 0, 4, 1, 1, 2, 0, 0, -12, 37, 0, 1, 0, 75, 0, 0, 0, 0, 1, 0, 0, 17, 0, 0, 98, 0, 14, 0, 0, 0, 0
5406, 30, 1512135201938, Female, No, 18 - 24, East Asian, 0, 4, 1, 1, 2, 0, 0, -11, 36, 0, 1, 0, 74, 0, 0, 0, 0, 1, 0, 0, 18, 0, 0, 98, 0, 14, 0, 0, 0, 0
5407, 30, 1512135201999, Female, No, 18 - 24, East Asian, 0, 8, 1, 1, 4, 0, 0, -15, 57, 0, 1, 0, 85, 0, 0, 0, 0, 1, 0, 0, 19, 0, 0, 98, 0, 14, 0, 0, 0, 0
5408, 30, 1512135202062, Female, No, 18 - 24, East Asian, 0, 8, 1, 1, 5, 0, 0, -16, 64, 0, 1, 0, 87, 0, 0, 0, 0, 1, 0, 0, 21, 0, 0, 98, 0, 13, 0, 0, 0, 0
5409, 30, 1512135202129, Female, No, 18 - 24, East Asian, 0, 10, 1, 1, 6, 0, 0, -17, 68, 0, 1, 0, 90, 0, 0, 0, 0, 1, 0, 0, 20, 0, 0, 98, 1, 14, 0, 0, 0, 0
5410, 30, 1512135202194, Female, No, 18 - 24, East Asian, 0, 9, 1, 1, 7, 0, 0, -17, 69, 0, 1, 0, 90, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 98, 1, 14, 0, 0, 0, 0
5411, 30, 1512135202255, Female, No, 18 - 24, East Asian, 0, 10, 1, 1, 7, 0, 0, -17, 69, 0, 1, 0, 90, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 98, 1, 14, 0, 0, 0, 0
5412, 30, 1512135202319, Female, No, 18 - 24, East Asian, 0, 9, 1, 1, 6, 0, 0, -16, 67, 0, 1, 0, 89, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 98, 1, 14, 0, 0, 0, 0
5413, 30, 1512135202395, Female, No, 18 - 24, East Asian, 0, 8, 1, 1, 6, 0, 0, -16, 67, 0, 1, 0, 88, 0, 0, 0, 0, 1, 0, 0, 22, 0, 0, 98, 1, 14, 0, 0, 0, 0
