# gazeID, sessionQuesID, gazeTimestamp, x, y, confidence
2648, 23, 1512067442666, 722.47, 613.003, 0.515114
2649, 23, 1512067442732, 965.208, 785.478, 1.47994
2650, 23, 1512067442797, 941.447, 718.079, 0.760866
2651, 23, 1512067442830, 847.227, 657.757, 0.415617
2652, 23, 1512067442895, 908.718, 657.288, 1.69309
2653, 23, 1512067442928, 947.82, 647.453, 1.15141
2654, 23, 1512067443003, 835.764, 609.416, 0.517733
2655, 24, 1512067443035, 1024.95, 666.868, 7.9293
2656, 24, 1512067443068, 1000.65, 645.726, 0.981386
2657, 24, 1512067443132, 997.676, 618.427, 1.15977
2658, 24, 1512067443164, 922.09, 596.461, 0.535349
2659, 24, 1512067443229, 827.159, 606.931, 0.761313
2660, 24, 1512067443303, 813.343, 528.804, 0.359419
2661, 24, 1512067443335, 731.192, 507.072, 0.384398
2662, 24, 1512067443368, 705.627, 499.46, 0.374905
2663, 24, 1512067443433, 661.418, 527.247, 0.877955
2664, 24, 1512067443464, 674.716, 523.901, 0.795588
2665, 24, 1512067443529, 773.848, 582.235, 1.80022
2666, 24, 1512067443593, 755.981, 654.232, 1.68956
2667, 24, 1512067443635, 683.132, 651.484, 0.627609
2668, 24, 1512067443667, 686.087, 660.716, 0.973896
2669, 24, 1512067443730, 699.252, 689.607, 1.21259
2670, 24, 1512067443795, 690.591, 798.366, 1.15161
2671, 24, 1512067443828, 773.26, 877.74, 2.56051
2672, 24, 1512067444769, 500.757, 477.794, 0.306127
2673, 24, 1512067447496, 402.933, 599.463, 0.37647
2674, 24, 1512067447526, 270.691, 580.152, 0.365255
2675, 24, 1512067447568, 313.577, 629.805, 0.403798
2676, 24, 1512067447631, 351.15, 617.537, 0.343825
2677, 24, 1512067447664, 363.767, 612.74, 0.446156
2678, 24, 1512067447866, 433.209, 612.881, 0.389703
2679, 24, 1512067447930, 581.657, 508.604, 0.422665
2680, 24, 1512067447995, 322.788, 749.109, 3.38779
2681, 24, 1512067448028, 298.279, 687.436, 0.300878
2682, 24, 1512067448092, 333.068, 738.82, 1.83214
2683, 24, 1512067448135, 290.957, 708.055, 0.481143
2684, 24, 1512067448339, 442.529, 580.883, 1.26112
2685, 24, 1512067448401, 495.089, 569.903, 1.46031
2686, 24, 1512067448434, 503.405, 562.098, 1.8309
2687, 24, 1512067448465, 448.462, 622.002, 0.416905
2688, 24, 1512067448530, 331.046, 689.884, 7.21905
2689, 24, 1512067448594, 861.532, 831.214, 3.69966
2690, 24, 1512067448635, 1094.42, 904.798, 5.27723
2691, 24, 1512067448667, 953.878, 900.447, 0.264353
2692, 24, 1512067448731, 689.289, 847.37, 0.355258
2693, 24, 1512067448764, 589.086, 824.929, 0.398952
2694, 24, 1512067448830, 445.58, 780.996, 0.413212
2695, 24, 1512067448896, 356.936, 723.753, 0.412723
2696, 24, 1512067448930, 315.882, 716.38, 0.420357
2697, 24, 1512067448994, 356.506, 783.031, 0.63103
2698, 24, 1512067449027, 363.373, 786.531, 0.451936
2699, 24, 1512067449069, 406.251, 754.962, 1.13176
2700, 24, 1512067449134, 480.478, 864.719, 6.90373
2701, 24, 1512067449339, 1196.81, 1005.77, 3.30481
2702, 24, 1512067449435, 862.664, 780.057, 0.959431
2703, 24, 1512067449532, 775.349, 662.815, 1.36257
2704, 24, 1512067449564, 729.298, 630.035, 1.28999
2705, 24, 1512067449627, 440.064, 796.193, 7.2359
2706, 24, 1512067449701, 247.663, 906.724, 11.2274
2707, 24, 1512067449734, 322.377, 822.818, 0.282091
2708, 24, 1512067449767, 309.536, 850.424, 0.368213
2709, 24, 1512067449831, 330.282, 790.343, 0.271414
2710, 24, 1512067449864, 329.504, 774.673, 0.299752
2711, 24, 1512067449929, 314.992, 708.041, 0.311771
2712, 24, 1512067450002, 388.848, 693.834, 0.442186
2713, 24, 1512067450067, 287.577, 688.782, 0.392132
2714, 24, 1512067450235, 230.84, 652.7, 0.345705
2715, 24, 1512067450268, 247.432, 616.595, 0.333153
2716, 24, 1512067450342, 269.905, 616.266, 0.5353
2717, 24, 1512067450365, 229.393, 492.923, 8.34293
2718, 24, 1512067450429, 322.205, 635.783, 1.86551
2719, 24, 1512067450536, 424.47, 578.367, 0.905534
2720, 24, 1512067450568, 511.555, 557.917, 0.721484
2721, 24, 1512067450633, 511.511, 548.964, 1.58011
2722, 24, 1512067450665, 474.532, 645.789, 1.66108
2723, 24, 1512067450967, 363.04, 654.537, 0.428957
2724, 24, 1512067451031, 371.485, 626.648, 0.395005
2725, 24, 1512067451095, 344.409, 619.018, 0.428857
2726, 24, 1512067451127, 308.635, 630.889, 0.36489
2727, 24, 1512067451202, 380.712, 583.438, 0.347192
2728, 24, 1512067451235, 366.397, 590.337, 0.47035
2729, 24, 1512067451268, 353.732, 582.242, 0.526349
2730, 24, 1512067451333, 350.164, 607.96, 0.924011
2731, 24, 1512067451366, 405.902, 612.79, 0.637262
2732, 24, 1512067451430, 433.84, 595.797, 0.508785
2733, 24, 1512067451497, 438.388, 581.723, 0.71755
2734, 24, 1512067451530, 461.514, 571.266, 0.910888
2735, 24, 1512067451595, 610.868, 626.423, 1.71659
2736, 24, 1512067451628, 702.926, 607.334, 2.53575
2737, 24, 1512067451702, 640.401, 611.16, 1.60759
2738, 24, 1512067451733, 612.548, 605.201, 2.16427
2739, 24, 1512067451765, 574.776, 583.917, 2.32774
2740, 24, 1512067451829, 537.177, 599.204, 2.20649
2741, 24, 1512067451893, 418.866, 675.43, 0.645699
2742, 24, 1512067451936, 514.504, 731.892, 0.401854
2743, 24, 1512067451968, 469.237, 743.702, 1.26564
2744, 24, 1512067452032, 595.74, 854.852, 3.08894
2745, 24, 1512067452065, 632.684, 914.146, 3.77936
2746, 24, 1512067452130, 579.753, 853.766, 0.76506
2747, 24, 1512067452195, 634.338, 726.298, 1.65186
2748, 24, 1512067452227, 658.195, 733.888, 1.89302
2749, 24, 1512067452302, 670.002, 765.952, 2.01893
2750, 24, 1512067452333, 612.923, 681.348, 3.91778
2751, 24, 1512067452365, 548.438, 641.799, 1.06988
2752, 24, 1512067452428, 558.963, 626.987, 6.3692
2753, 24, 1512067452492, 631.562, 791.403, 4.34541
2754, 24, 1512067452535, 668.461, 879.305, 3.02165
2755, 24, 1512067452568, 665.806, 928.849, 3.4811
2756, 24, 1512067452632, 884.195, 762.65, 2.96928
2757, 24, 1512067452665, 1086.13, 692.381, 4.30425
2758, 24, 1512067452729, 1305.35, 673.66, 5.07671
2759, 24, 1512067452793, 1116.26, 589.842, 0.646325
2760, 24, 1512067452835, 1268.28, 566.558, 4.09139
2761, 24, 1512067452866, 1242.96, 549.341, 2.29079
2762, 24, 1512067452930, 1284.57, 531.25, 2.9844
2763, 25, 1512067495333, 481.017, 705.921, 0.69958
2764, 25, 1512067495366, 472.517, 695.238, 0.377386
2765, 25, 1512067495437, 553.946, 665.538, 0.414062
2766, 25, 1512067495504, 621.199, 633.156, 0.425887
2767, 25, 1512067495534, 626.334, 691.376, 1.03026
2768, 25, 1512067495566, 687.116, 690.926, 1.0116
2769, 25, 1512067495629, 603.464, 665.908, 0.561934
2770, 25, 1512067495694, 526.467, 652.769, 0.933151
2771, 25, 1512067495727, 520.148, 674.377, 0.518233
2772, 25, 1512067495770, 470.115, 678.987, 0.849659
2773, 25, 1512067495833, 501.02, 626.635, 0.395934
2774, 25, 1512067495864, 500.395, 632.004, 0.3112
2775, 25, 1512067495928, 555.393, 616.013, 0.23148
2776, 25, 1512067496003, 602.79, 618.122, 0.255281
2777, 25, 1512067496036, 678.252, 620.445, 0.904031
2778, 25, 1512067496133, 675.653, 591.528, 0.440188
2779, 25, 1512067496165, 665.628, 582.471, 0.426782
2780, 25, 1512067496228, 630.481, 478.69, 0.346505
2781, 25, 1512067496270, 694.016, 520.046, 0.466482
2782, 25, 1512067496334, 723.765, 532.935, 1.31268
2783, 25, 1512067496366, 716.142, 520.904, 0.33693
2784, 25, 1512067496430, 819.196, 569.732, 0.693909
2785, 25, 1512067496495, 741.862, 669.463, 1.49577
2786, 25, 1512067496527, 712.445, 705.434, 1.32306
2787, 25, 1512067496569, 647.769, 693.787, 0.471876
2788, 25, 1512067496633, 655.656, 698.062, 0.955153
2789, 25, 1512067496665, 662.019, 740.634, 1.60321
2790, 25, 1512067496730, 661.113, 691.425, 0.745841
2791, 25, 1512067496794, 614.893, 683.731, 0.560385
2792, 25, 1512067496826, 591.583, 715.468, 0.874012
2793, 25, 1512067496869, 627.266, 684.816, 0.699798
2794, 25, 1512067496933, 620.614, 666.773, 0.528775
2795, 25, 1512067496965, 605.238, 612.682, 0.221822
2796, 25, 1512067497030, 607.159, 774.391, 1.9645
2797, 25, 1512067497094, 647.966, 653.262, 0.35508
2798, 25, 1512067497126, 626.812, 606.292, 0.325603
2799, 25, 1512067497168, 599.76, 649.687, 0.480055
2800, 25, 1512067497232, 588.74, 672.902, 0.485548
2801, 25, 1512067497294, 360.241, 818.871, 1.79546
2802, 25, 1512067497326, 772.544, 890.82, 9.74853
2803, 25, 1512067497368, 689.156, 787.007, 2.31535
2804, 25, 1512067497431, 699.49, 709.564, 0.295077
2805, 25, 1512067497495, 649.893, 743.359, 0.714823
2806, 25, 1512067497527, 602.735, 742.362, 0.474026
2807, 25, 1512067497569, 588.478, 671.801, 0.316989
2808, 25, 1512067497633, 615.586, 654.261, 0.506757
2809, 25, 1512067497665, 617.565, 717.172, 1.09676
2810, 25, 1512067497793, 603.003, 729.395, 0.849859
2811, 25, 1512067497836, 578.679, 699.511, 0.382103
2812, 25, 1512067497868, 590.862, 730.278, 0.602048
2813, 25, 1512067497929, 592.146, 773.848, 0.478017
2814, 25, 1512067497993, 626.708, 826.191, 4.77204
2815, 25, 1512067498305, 1549.28, 1021.53, 4.68504
2816, 25, 1512067499806, 9.79773, 391.025, 3.44828
2817, 25, 1512067499933, 3.1466, 459.311, 1.27019
2818, 25, 1512067499967, 38.837, 510.005, 0.518994
2819, 25, 1512067500266, 5.08442, 485.891, 5.10956
2820, 25, 1512067500395, 1122.3, 861.725, 6.90409
2821, 25, 1512067500629, 205.177, 1014.76, 4.78237
2822, 25, 1512067500693, 97.6275, 1032.71, 11.8423
2823, 25, 1512067503033, 493.145, 2.7074, 5.15239
2824, 25, 1512067503340, 635.929, 679.624, 1.46368
2825, 25, 1512067503394, 560.957, 659.899, 0.773666
2826, 25, 1512067503426, 685.067, 730.729, 2.77093
2827, 25, 1512067503468, 681.243, 730.96, 1.39792
2828, 25, 1512067503534, 641.261, 692.922, 0.747343
2829, 25, 1512067503566, 668.322, 669.553, 0.906802
2830, 25, 1512067503631, 573.423, 573.009, 0.357054
2831, 25, 1512067503694, 493.722, 516.975, 0.842589
2832, 25, 1512067503727, 474.529, 519.967, 0.870445
2833, 25, 1512067503831, 531.315, 500.138, 0.820805
2834, 25, 1512067503864, 531.399, 462.822, 0.758697
2835, 25, 1512067503928, 615.734, 446.608, 0.549772
2836, 25, 1512067503993, 659.259, 454.469, 1.67028
2837, 25, 1512067504036, 707.309, 516.444, 1.77404
2838, 25, 1512067504067, 738.145, 555.093, 2.02318
2839, 25, 1512067504130, 720.264, 544.797, 0.759509
2840, 25, 1512067504193, 639.887, 535.214, 0.685203
2841, 25, 1512067504226, 662.891, 531.13, 1.13953
2842, 25, 1512067504267, 671.682, 677.925, 2.74988
2843, 25, 1512067504332, 588.475, 630.58, 1.61328
2844, 25, 1512067504364, 624.175, 746.766, 2.84771
2845, 25, 1512067504428, 757.867, 857.886, 4.6985
2846, 25, 1512067504492, 707.7, 880.676, 1.69571
2847, 25, 1512067504535, 727.303, 926.989, 1.5235
2848, 25, 1512067504568, 656.889, 821.309, 0.977115
2849, 25, 1512067504630, 556.249, 640.5, 1.00842
2850, 25, 1512067504695, 778.344, 765.697, 2.72079
2851, 25, 1512067504726, 812.643, 763.055, 1.23906
2852, 25, 1512067504769, 706.059, 729.21, 0.453973
2853, 25, 1512067504833, 586.314, 716.51, 1.92567
2854, 25, 1512067504865, 527.266, 718.615, 1.35045
2855, 25, 1512067504930, 586.594, 680.674, 1.36324
2856, 25, 1512067504994, 429.164, 641.823, 0.499648
2857, 25, 1512067505027, 413.16, 629.45, 1.03537
2858, 25, 1512067505868, 324.095, 475.537, 1.35469
2859, 25, 1512067505931, 356.379, 488.778, 1.3407
2860, 25, 1512067505994, 341.772, 530.368, 1.41153
2861, 25, 1512067506027, 464.441, 453.844, 1.47793
2862, 25, 1512067506101, 628.67, 384.954, 2.40429
2863, 25, 1512067506134, 733.023, 340.069, 1.43288
2864, 25, 1512067506166, 805.139, 343.134, 1.07085
2865, 25, 1512067506229, 644.994, 387.638, 1.88943
2866, 25, 1512067506303, 675.773, 344.987, 2.4849
2867, 25, 1512067506335, 742.194, 231.267, 8.54151
2868, 25, 1512067506365, 542.464, 208.482, 3.79399
2869, 25, 1512067506428, 487.652, 226.253, 1.8326
2870, 25, 1512067506502, 282.806, 236.992, 3.55008
2871, 25, 1512067506534, 189.653, 193.213, 6.68208
2872, 25, 1512067506565, 242.648, 229.654, 2.12116
2873, 25, 1512067506628, 540.115, 147.275, 2.37407
2874, 25, 1512067506702, 643.408, 263.239, 1.54404
2875, 25, 1512067506734, 585.479, 392.441, 0.353385
2876, 25, 1512067506765, 545.287, 481.371, 0.598577
2877, 25, 1512067506828, 478.032, 543.405, 0.498163
2878, 25, 1512067506893, 431.747, 563.278, 0.49371
2879, 25, 1512067506935, 454.071, 575.776, 0.353848
2880, 25, 1512067506968, 356.956, 602.572, 0.29839
2881, 25, 1512067507031, 362.567, 566.055, 0.421678
2882, 25, 1512067507094, 484.45, 555.155, 0.243481
2883, 25, 1512067507127, 461.415, 546.029, 0.323851
2884, 25, 1512067507168, 485.099, 559.632, 0.438357
2885, 25, 1512067507234, 484.919, 587.589, 0.436872
2886, 25, 1512067507268, 444.279, 576.491, 0.367647
2887, 25, 1512067507331, 388.147, 621.524, 1.30236
2888, 25, 1512067507364, 370.214, 594.257, 0.367958
2889, 25, 1512067507427, 431.399, 571.888, 0.444123
2890, 25, 1512067507469, 462.542, 589.315, 0.471065
2891, 25, 1512067507534, 449.007, 566.898, 0.238579
2892, 25, 1512067507565, 388.085, 590.741, 0.659826
2893, 25, 1512067507630, 471.432, 593.485, 0.292984
2894, 25, 1512067507695, 464.445, 610.147, 0.475517
2895, 25, 1512067507728, 362.782, 625.433, 0.889476
2896, 25, 1512067507805, 468.3, 645.482, 0.434474
2897, 25, 1512067507835, 409.01, 668.027, 0.532717
2898, 25, 1512067507868, 472.262, 664.687, 0.800704
2899, 25, 1512067507932, 554.542, 634.344, 0.897435
2900, 25, 1512067507964, 529.289, 646.78, 0.674006
2901, 25, 1512067508029, 513.297, 707.34, 0.897513
2902, 25, 1512067508093, 568.539, 516.512, 3.40484
2903, 25, 1512067508125, 566.374, 577.336, 0.987796
2904, 25, 1512067508167, 505.813, 614.094, 0.367861
2905, 25, 1512067508230, 596.29, 583.345, 0.658225
2906, 25, 1512067508306, 693.924, 621.914, 1.39666
2907, 26, 1512067508328, 726.878, 611.936, 0.545812
2908, 26, 1512067508393, 722.609, 612.565, 0.683517
2909, 26, 1512067508435, 706.26, 578.742, 0.347982
2910, 26, 1512067508468, 712.125, 584.412, 0.689156
2911, 26, 1512067508534, 599.45, 552.799, 0.353588
2912, 26, 1512067508566, 596.079, 584.145, 0.780716
2913, 26, 1512067508631, 691.562, 549.784, 0.370227
2914, 26, 1512067508664, 778.518, 542.918, 0.824953
2915, 26, 1512067508728, 699.858, 545.577, 0.480608
2916, 26, 1512067508771, 765.646, 536.555, 0.674137
2917, 26, 1512067508834, 575.65, 520.62, 0.799822
2918, 26, 1512067508868, 503.487, 528.333, 0.78602
2919, 26, 1512067508932, 508.534, 629.629, 1.1804
2920, 26, 1512067508964, 427.227, 612.83, 1.57504
2921, 26, 1512067509026, 546.435, 575.155, 0.573349
2922, 26, 1512067509101, 469.886, 584.994, 0.976167
2923, 26, 1512067509133, 378.485, 578.133, 0.978692
2924, 26, 1512067509164, 357.291, 548.982, 0.635489
2925, 26, 1512067509228, 328.859, 560.504, 0.171711
2926, 26, 1512067509303, 271.779, 601.731, 2.95328
2927, 26, 1512067509335, 260.981, 563.307, 2.22281
2928, 26, 1512067509506, 340.936, 564.382, 0.401363
2929, 26, 1512067509529, 332.557, 593.464, 0.216034
2930, 26, 1512067509603, 272.025, 597.659, 1.11696
2931, 26, 1512067509635, 329.484, 635.296, 0.371152
2932, 26, 1512067509667, 341.881, 640.107, 0.285062
2933, 26, 1512067509731, 218.129, 524.369, 3.9796
2934, 26, 1512067509793, 283.784, 565.191, 0.456501
2935, 26, 1512067509836, 366.439, 550.004, 0.264833
2936, 26, 1512067509868, 390.728, 576.176, 0.648641
2937, 26, 1512067509932, 494.467, 573.409, 0.261404
2938, 26, 1512067509964, 504.674, 586.084, 0.314774
2939, 26, 1512067510028, 516.534, 629.293, 0.701191
2940, 26, 1512067510093, 534.101, 618.57, 0.572685
2941, 26, 1512067510125, 544.366, 613.755, 0.319024
2942, 26, 1512067510168, 398.189, 426.043, 1.26427
2943, 26, 1512067510233, 451.402, 567.378, 0.780475
2944, 26, 1512067510266, 390.086, 617.487, 1.16184
2945, 26, 1512067510328, 367.573, 635.294, 0.424291
2946, 26, 1512067510402, 377.722, 617.285, 0.352205
2947, 26, 1512067510434, 807.232, 759.78, 1.49467
2948, 26, 1512067510466, 807.373, 799.979, 0.751719
2949, 26, 1512067510595, 1321.73, 946.93, 9.31536
2950, 26, 1512067510628, 809.063, 724.575, 10.509
2951, 26, 1512067510727, 506.82, 657.117, 1.21244
2952, 26, 1512067510801, 821.17, 776.649, 1.49847
2953, 26, 1512067511132, 490.906, 728.723, 1.05136
2954, 26, 1512067511195, 364.554, 676.608, 0.545914
2955, 26, 1512067511335, 297.286, 670.519, 0.589338
2956, 26, 1512067511368, 172.221, 737.237, 10.852
2957, 26, 1512067511639, 26.4112, 968.359, 3.70163
2958, 26, 1512067511694, 130.809, 1009.65, 4.35604
2959, 26, 1512067511736, 157.189, 950.505, 1.83749
2960, 26, 1512067511767, 162.204, 936.149, 2.13499
2961, 26, 1512067511831, 353.68, 966.008, 4.57565
2962, 26, 1512067511896, 768.619, 695.116, 2.00896
2963, 26, 1512067511927, 1057.03, 474.898, 4.17737
2964, 26, 1512067511992, 1290.58, 296.579, 3.47037
2965, 26, 1512067512034, 1418.7, 198.75, 6.56794
2966, 26, 1512067512067, 1291.24, 183.111, 5.19383
2967, 26, 1512067512132, 1421.81, 115.922, 3.63459
2968, 26, 1512067512164, 1438.5, 82.8201, 4.30146
2969, 26, 1512067512228, 1517.21, 64.2627, 3.79584
2970, 26, 1512067512294, 1581.78, 69.6211, 5.18619
2971, 26, 1512067512325, 1388.46, 188.77, 0.922949
2972, 26, 1512067512368, 1344.47, 223.834, 1.37697
2973, 26, 1512067512432, 1415.19, 191.474, 4.53365
2974, 26, 1512067512464, 1137.74, 320.752, 0.735255
2975, 26, 1512067512528, 1161.66, 293.212, 1.8677
2976, 26, 1512067512594, 1055.7, 279.541, 2.25666
2977, 26, 1512067512626, 892.385, 401.587, 0.59765
2978, 26, 1512067512668, 1040.35, 466.899, 1.85312
2979, 26, 1512067512733, 1182.39, 683.113, 0.807397
2980, 26, 1512067512829, 828.359, 558.464, 1.84787
2981, 26, 1512067512894, 534.701, 569.468, 0.684362
2982, 26, 1512067512936, 888.743, 416.014, 4.02597
2983, 26, 1512067512967, 1000.66, 323.534, 4.6984
2984, 26, 1512067513032, 1250.66, 204.298, 14.6024
2985, 26, 1512067513064, 1380.56, 331.615, 11.6434
2986, 26, 1512067513129, 864.649, 207.691, 32.6891
2987, 26, 1512067513202, 1209.28, 119.796, 12.3798
2988, 26, 1512067513234, 1327.12, 425.346, 4.85472
2989, 26, 1512067513265, 1143.84, 594.605, 1.79749
2990, 26, 1512067513327, 869.325, 663.237, 1.45494
2991, 26, 1512067513392, 683.091, 620.257, 0.354559
2992, 26, 1512067513434, 633.887, 552.248, 0.160589
2993, 26, 1512067513465, 556.635, 549.858, 0.457314
2994, 26, 1512067513530, 493.294, 553.431, 0.641169
2995, 26, 1512067513595, 474.622, 578.935, 0.680187
2996, 26, 1512067513628, 475.798, 631.235, 1.1518
2997, 26, 1512067513831, 649.26, 543.763, 0.366232
2998, 26, 1512067514367, 1303.9, 1025.65, 3.37048
2999, 26, 1512067514430, 1307.87, 1038.53, 3.69623
3000, 26, 1512067514507, 953.221, 930.919, 0.968886
3001, 26, 1512067514667, 301.623, 639.715, 1.15889
3002, 26, 1512067514730, 310.035, 615.071, 0.60297
3003, 26, 1512067514794, 903.65, 728.557, 4.03069
3004, 26, 1512067514826, 600.538, 574.277, 5.45503
3005, 26, 1512067514931, 490.205, 669.736, 0.86524
3006, 26, 1512067514995, 556.064, 679.747, 1.72722
3007, 26, 1512067515027, 634.176, 638.754, 2.43139
3008, 26, 1512067515100, 722.757, 643.189, 1.03086
3009, 26, 1512067515133, 750.648, 558.718, 0.547116
3010, 26, 1512067515368, 832.505, 682.619, 3.0498
3011, 26, 1512067516527, 844.942, 479.915, 1.90141
3012, 26, 1512067516570, 590.347, 582.525, 0.866523
3013, 26, 1512067516667, 549.22, 561.611, 0.513979
3014, 26, 1512067516734, 440.033, 574.122, 0.435623
3015, 26, 1512067516766, 639.754, 553.345, 1.86661
3016, 26, 1512067516830, 392.865, 594.282, 4.25999
3017, 26, 1512067517001, 388.602, 655.61, 0.639139
3018, 26, 1512067517034, 218.51, 660.327, 0.6344
3019, 26, 1512067517332, 28.7337, 305.558, 5.43941
3020, 26, 1512067517395, 13.4011, 371.9, 2.44426
3021, 26, 1512067517427, 223.035, 627.058, 6.21663
3022, 26, 1512067517533, 110.621, 852.057, 5.92357
3023, 26, 1512067518001, 6.63264, 528.613, 2.60106
3024, 26, 1512067518035, 525.816, 481.914, 1.80891
3025, 26, 1512067518067, 821.558, 478.116, 2.54732
3026, 26, 1512067518132, 778.117, 470.832, 2.35339
3027, 26, 1512067518165, 828.922, 464.697, 1.03557
3028, 26, 1512067518229, 1003.29, 334.211, 2.31109
3029, 26, 1512067518293, 1149.93, 311.516, 2.11316
3030, 26, 1512067518336, 1159.07, 448.926, 3.87531
3031, 26, 1512067518368, 1155.76, 385.344, 4.29961
3032, 26, 1512067518430, 1284.13, 248.476, 4.07185
3033, 26, 1512067518495, 1201.39, 150.721, 12.3277
3034, 26, 1512067518529, 1219.61, 231.774, 2.12591
3035, 26, 1512067518602, 887.223, 380.922, 6.80933
3036, 26, 1512067518632, 604.784, 426.525, 7.84737
3037, 26, 1512067518664, 435.268, 465.195, 5.17977
3038, 26, 1512067518728, 473.84, 487.277, 5.10949
3039, 26, 1512067518802, 420.065, 450.012, 7.65402
3040, 26, 1512067518865, 411.044, 441.527, 2.04247
3041, 26, 1512067518928, 394.966, 512.701, 1.53238
3042, 26, 1512067518970, 477.588, 535.036, 1.07427
3043, 26, 1512067519033, 481.865, 533.655, 0.705293
3044, 26, 1512067519065, 579.005, 527.367, 1.84203
3045, 26, 1512067519129, 599.015, 550.153, 0.747328
3046, 26, 1512067519194, 549.36, 526.623, 0.975059
3047, 26, 1512067519236, 490.177, 535.646, 0.831749
3048, 26, 1512067519268, 582.947, 563.594, 1.59111
3049, 26, 1512067519332, 640.449, 555.649, 1.66238
3050, 26, 1512067519428, 423.789, 564.571, 2.65045
3051, 26, 1512067519502, 484.076, 535.987, 1.39949
3052, 26, 1512067519535, 822.461, 529.061, 16.9601
3053, 26, 1512067519566, 808.215, 617.485, 2.84121
3054, 26, 1512067519631, 789.263, 684.502, 2.26724
3055, 26, 1512067519664, 774.781, 702.893, 1.93826
3056, 26, 1512067519729, 738.727, 751.937, 2.06965
3057, 26, 1512067519794, 776.802, 732.433, 1.988
3058, 26, 1512067519835, 654.207, 723.742, 0.953602
3059, 26, 1512067519868, 697.469, 659.271, 1.24349
3060, 26, 1512067519930, 683.233, 678.474, 1.32026
3061, 26, 1512067520036, 662.141, 657.624, 0.92098
3062, 26, 1512067520068, 675.303, 642.596, 0.704948
3063, 26, 1512067520131, 724.289, 587.405, 0.698263
3064, 26, 1512067520196, 733.662, 576.831, 0.674623
3065, 26, 1512067520228, 687.814, 610.305, 0.970853
3066, 26, 1512067520302, 682.445, 630.584, 0.838649
3067, 26, 1512067520335, 662.807, 593.796, 0.350288
3068, 26, 1512067520368, 682.775, 602.889, 0.745688
3069, 26, 1512067520431, 740.029, 559.352, 0.838333
3070, 26, 1512067520495, 1040.26, 585.136, 5.65701
3071, 26, 1512067520528, 1107.5, 630.288, 7.73332
3072, 26, 1512067520603, 1297.5, 572.846, 4.20743
3073, 26, 1512067520635, 1046.33, 555.873, 1.24693
3074, 26, 1512067520667, 979.942, 551.973, 1.87741
3075, 26, 1512067520729, 1212.36, 607.66, 5.92718
3076, 26, 1512067520793, 1388.97, 602.399, 5.23635
3077, 26, 1512067520826, 1425.24, 617.767, 3.78023
3078, 26, 1512067520869, 1304.93, 632.832, 3.00082
3079, 26, 1512067520932, 828.49, 401.781, 12.9135
3080, 26, 1512067520964, 1085, 575.061, 7.21179
3081, 26, 1512067521029, 1306.59, 751.86, 10.7625
3082, 26, 1512067521103, 1151.39, 879.527, 8.35849
3083, 26, 1512067521125, 786.866, 883.539, 4.67453
3084, 26, 1512067521167, 699.651, 791.358, 2.31349
3085, 26, 1512067521232, 629.576, 869.853, 3.31732
3086, 27, 1512067521432, 864.944, 988.975, 8.74822
3087, 27, 1512067522032, 556.854, 599.281, 0.29336
3088, 27, 1512067522064, 488.268, 624.178, 0.454339
3089, 27, 1512067522135, 442.843, 591.397, 0.412749
3090, 27, 1512067522168, 402.569, 586.943, 0.405645
3091, 27, 1512067522231, 441.384, 557.058, 0.455217
3092, 27, 1512067522264, 467.476, 562.609, 0.465514
3093, 27, 1512067522328, 511.374, 542.187, 0.496974
3094, 27, 1512067522394, 466.036, 546.777, 0.485604
3095, 27, 1512067522426, 449.083, 544.311, 0.403993
3096, 27, 1512067522468, 453.786, 548.011, 0.394338
3097, 27, 1512067522533, 510.807, 551.496, 0.208241
3098, 27, 1512067522565, 587.097, 546.745, 0.930736
3099, 27, 1512067522629, 369.429, 653.214, 1.53063
3100, 27, 1512067522694, 375.496, 669.966, 2.21761
3101, 27, 1512067522727, 493.07, 688.275, 1.62505
3102, 27, 1512067522769, 590.708, 655.595, 0.609811
3103, 27, 1512067522835, 741.877, 616.699, 0.862812
3104, 27, 1512067522866, 677.978, 642.156, 0.32991
3105, 27, 1512067522932, 656.671, 614.166, 0.28992
3106, 27, 1512067522964, 639.948, 571.986, 0.309185
3107, 27, 1512067523028, 623.563, 616.037, 0.808205
3108, 27, 1512067523071, 672.274, 642.23, 1.19685
3109, 27, 1512067523134, 679.689, 646.71, 1.00371
3110, 27, 1512067523199, 617.926, 747.946, 0.917202
3111, 27, 1512067523231, 576.865, 753.646, 0.655371
3112, 27, 1512067523296, 586.703, 705.553, 0.543328
3113, 27, 1512067523434, 651.623, 603.138, 0.40299
3114, 27, 1512067523467, 594.397, 567.644, 0.165611
3115, 27, 1512067523594, 741.996, 533.012, 0.795581
3116, 27, 1512067523626, 797.474, 529.142, 0.712033
3117, 27, 1512067523668, 823.273, 539.927, 1.14399
3118, 27, 1512067523828, 604.883, 472.022, 1.23958
3119, 27, 1512067523893, 708.788, 569.029, 0.32713
3120, 27, 1512067524033, 629.603, 576.011, 0.362149
3121, 27, 1512067524064, 498.378, 643.825, 0.657968
3122, 27, 1512067524129, 526.712, 588.158, 0.208585
3123, 27, 1512067524195, 550.988, 590.703, 0.335412
3124, 27, 1512067524228, 523.919, 577.591, 0.696279
3125, 27, 1512067524301, 524.073, 388.904, 6.02907
3126, 27, 1512067524464, 624.105, 481.542, 0.162114
